ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Carnegie Parent,Carnegie Parent,ID Carnegie,Carnegie,ID University,University,ID Degree,Degree,Completions,Slug University,Slug CIP6
"14","Engineering","1409","Computer Engineering","140903","Computer Software Engineering",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",99,"carnegie-mellon-university","computer-software-engineering"
"14","Engineering","1419","Mechanical Engineering","141901","Mechanical Engineering",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",111,"carnegie-mellon-university","mechanical-engineering-6"
"50","Visual & Performing Arts","5009","Music","500904","Music Theory & Composition",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","music-theory-composition"
"14","Engineering","1405","Biomedical Engineering","140501","Bioengineering & Biomedical Engineering",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",36,"carnegie-mellon-university","bioengineering-biomedical-engineering"
"26","Biology","2611","Biomathematics, Bioinformatics, & Computational Biology","261199","Other Biomathematics, Bioinformatics, & Computational Biology",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","other-biomathematics-bioinformatics-computational-biology"
"11","Computer and Information Sciences and Support Services","1107","Computer Science","110701","Computer Science",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",17,"carnegie-mellon-university","computer-science-6"
"45","Social Sciences","4506","Economics","450699","Other Economics",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","other-economics"
"54","History","5401","History","540101","General History",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",6,"carnegie-mellon-university","general-history"
"50","Visual & Performing Arts","5009","Music","500906","Conducting",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","conducting"
"15","Engineering Technologies","1515","Engineering-Related Fields","151502","Engineering Design",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",19,"carnegie-mellon-university","engineering-design"
"11","Computer and Information Sciences and Support Services","1101","General Computer & Information Sciences","110103","Information Technology",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",436,"carnegie-mellon-university","information-technology"
"11","Computer and Information Sciences and Support Services","1110","Computer Technology Administration & Management","111001","Network & System Administration",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","network-system-administration"
"26","Biology","2612","Biotechnology","261201","Biotechnology",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",9,"carnegie-mellon-university","biotechnology-6"
"45","Social Sciences","4599","Other Social Sciences","459999","Other Social Sciences",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-social-sciences-6"
"50","Visual & Performing Arts","5009","Music","500907","Keyboard Instruments",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","keyboard-instruments"
"04","Architecture and Related Services","0402","Architecture","040201","Architecture",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","architecture-6"
"14","Engineering","1433","Construction Engineering","143301","Construction Engineering",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","construction-engineering-6"
"14","Engineering","1409","Computer Engineering","140999","Other Computer Engineering",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-computer-engineering"
"52","Business","5208","Financial Management Services","520807","Investments & Securities",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",21,"carnegie-mellon-university","investments-securities"
"16","Language & Linguistics","1699","Other Foreign Languages, Literature, & Linguistic Studies","169999","Other Foreign Languages, Literatures, & Linguistics",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",4,"carnegie-mellon-university","other-foreign-languages-literatures-linguistics"
"50","Visual & Performing Arts","5009","Music","500908","Voice & Opera",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","voice-opera"
"52","Business","5213","Management Sciences & Quantitative Methods","521304","Actuarial Science",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",75,"carnegie-mellon-university","actuarial-science"
"38","Philosophy and Religious Studies","3801","Philosophy","380102","Logic",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","logic"
"26","Biology","2615","Neurobiology & Neurosciences","261503","Neurobiology & Anatomy",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","neurobiology-anatomy"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500401","General Design & Visual Communications",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","general-design-visual-communications"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501004","Theatre Arts Management",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",23,"carnegie-mellon-university","theatre-arts-management"
"50","Visual & Performing Arts","5009","Music","500911","Stringed Instruments",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",15,"carnegie-mellon-university","stringed-instruments"
"14","Engineering","1410","Electrical Engineering","141001","Electrical & Electronics Engineering",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",200,"carnegie-mellon-university","electrical-electronics-engineering"
"14","Engineering","1407","Chemical Engineering","140701","Chemical Engineering",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",27,"carnegie-mellon-university","chemical-engineering-6"
"52","Business","5210","Human Resource Management & Services","521003","Organizational Behavior Studies",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","organizational-behavior-studies"
"14","Engineering","1435","Industrial Engineering","143501","Industrial Engineering",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","industrial-engineering-6"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501002","Fine & Studio Arts Management",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","fine-studio-arts-management"
"50","Visual & Performing Arts","5009","Music","500912","Music Pedagogy",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","music-pedagogy"
"40","Physical Sciences","4005","Chemistry","400501","General Chemistry",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",4,"carnegie-mellon-university","general-chemistry"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500409","Graphic Design",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",9,"carnegie-mellon-university","graphic-design"
"23","English","2301","General English Language & Literature","230101","General English Language & Literature",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","general-english-language-literature-6"
"52","Business","5202","Business Administration, Management, & Operations","520205","Operations Management & Supervision",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","operations-management-supervision"
"50","Visual & Performing Arts","5009","Music","500913","Music Technology",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","music-technology"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500411","Game & Interactive Media Design",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","game-interactive-media-design"
"26","Biology","2699","Other Biological & Biomedical Science Studies","269999","Other Biological & Biomedical Sciences",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-biological-biomedical-sciences"
"52","Business","5214","Marketing","521401","General Marketing & Marketing Management",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","general-marketing-marketing-management"
"14","Engineering","1437","Operations Research","143701","Operations Research",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","operations-research-6"
"11","Computer and Information Sciences and Support Services","1199","Other Computer Service Studies","119999","Other Computer & Information Support Services",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-computer-information-support-services"
"50","Visual & Performing Arts","5009","Music","500999","Other Music",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-music"
"40","Physical Sciences","4005","Chemistry","400507","Polymer Chemistry",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","polymer-chemistry"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500499","Other Design & Applied Arts",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",6,"carnegie-mellon-university","other-design-applied-arts"
"11","Computer and Information Sciences and Support Services","1110","Computer Technology Administration & Management","111003","Computer & Information Systems Security",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",76,"carnegie-mellon-university","computer-information-systems-security"
"52","Business","5207","Entrepreneurial & Small Business Operations","520799","Other Small Business & Entrepreneurial Operations",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","other-small-business-entrepreneurial-operations"
"27","Math & Statistics","2701","Mathematics","270101","General Mathematics",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",5,"carnegie-mellon-university","general-mathematics"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501001","General Arts, Entertainment, & Media Management",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",38,"carnegie-mellon-university","general-arts-entertainment-media-management"
"52","Business","5212","Management Information Systems & Services","521201","General Management Information Systems",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",15,"carnegie-mellon-university","general-management-information-systems"
"52","Business","5203","Accounting","520301","Accounting",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","accounting-6"
"26","Biology","2699","Other Biological & Biomedical Science Studies","269999","Other Biological & Biomedical Sciences",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-biological-biomedical-sciences"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501001","General Arts, Entertainment, & Media Management",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",39,"carnegie-mellon-university","general-arts-entertainment-media-management"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501002","Fine & Studio Arts Management",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","fine-studio-arts-management"
"50","Visual & Performing Arts","5009","Music","500912","Music Pedagogy",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","music-pedagogy"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501004","Theatre Arts Management",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",16,"carnegie-mellon-university","theatre-arts-management"
"50","Visual & Performing Arts","5009","Music","500911","Stringed Instruments",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",11,"carnegie-mellon-university","stringed-instruments"
"50","Visual & Performing Arts","5009","Music","500908","Voice & Opera",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","voice-opera"
"50","Visual & Performing Arts","5009","Music","500907","Keyboard Instruments",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","keyboard-instruments"
"50","Visual & Performing Arts","5009","Music","500906","Conducting",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",4,"carnegie-mellon-university","conducting"
"50","Visual & Performing Arts","5009","Music","500904","Music Theory & Composition",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",6,"carnegie-mellon-university","music-theory-composition"
"51","Health","5107","Health & Medical Administrative Services","510701","Health Care Administration & Management",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",49,"carnegie-mellon-university","health-care-administration-management"
"50","Visual & Performing Arts","5009","Music","500903","General Music Performance",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",22,"carnegie-mellon-university","general-music-performance"
"50","Visual & Performing Arts","5009","Music","500901","General Music",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","general-music"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500701","General Art Studies",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",5,"carnegie-mellon-university","general-art-studies"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500599","Other Dramatic Arts & Stagecraft",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",5,"carnegie-mellon-university","other-dramatic-arts-stagecraft"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500510","Costume Design",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","costume-design"
"52","Business","5202","Business Administration, Management, & Operations","520201","General Business Administration & Management",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",290,"carnegie-mellon-university","general-business-administration-management"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500507","Directing & Theatrical Production",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","directing-theatrical-production"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500504","Playwriting & Screenwriting",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",6,"carnegie-mellon-university","playwriting-screenwriting"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500502","Technical Theatre Design & Technology",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","technical-theatre-design-technology"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500501","General Drama & Theater Arts",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","general-drama-theater-arts"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500499","Other Design & Applied Arts",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",8,"carnegie-mellon-university","other-design-applied-arts"
"52","Business","5202","Business Administration, Management, & Operations","520205","Operations Management & Supervision",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",15,"carnegie-mellon-university","operations-management-supervision"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500411","Game & Interactive Media Design",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","game-interactive-media-design"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500409","Graphic Design",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",9,"carnegie-mellon-university","graphic-design"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500401","General Design & Visual Communications",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","general-design-visual-communications"
"45","Social Sciences","4599","Other Social Sciences","459999","Other Social Sciences",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-social-sciences-6"
"45","Social Sciences","4506","Economics","450699","Other Economics",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-economics"
"52","Business","5202","Business Administration, Management, & Operations","520206","Non-Profit, Public, & Organizational Management",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","non-profit-public-organizational-management"
"45","Social Sciences","4506","Economics","450601","General Economics",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","general-economics"
"52","Business","5202","Business Administration, Management, & Operations","520299","Other Business Administration, Management, & Operations",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","other-business-administration-management-operations"
"44","Public Administration and Social Service","4405","Public Work Analysis","440501","General Public Policy Analysis",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",135,"carnegie-mellon-university","general-public-policy-analysis"
"44","Public Administration and Social Service","4404","Public Administration","440401","Public Administration",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",31,"carnegie-mellon-university","public-administration-6"
"42","Psychology","4299","Other Psychology Studies","429999","Other Psychology",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-psychology"
"42","Psychology","4201","General Psychology","420101","General Psychology",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",4,"carnegie-mellon-university","general-psychology-6"
"40","Physical Sciences","4010","Materials Sciences","401001","Materials Science",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",27,"carnegie-mellon-university","materials-science"
"52","Business","5203","Accounting","520301","Accounting",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","accounting-6"
"40","Physical Sciences","4008","Physics","400801","General Physics",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",15,"carnegie-mellon-university","general-physics"
"40","Physical Sciences","4005","Chemistry","400507","Polymer Chemistry",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","polymer-chemistry"
"40","Physical Sciences","4005","Chemistry","400501","General Chemistry",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",4,"carnegie-mellon-university","general-chemistry"
"38","Philosophy and Religious Studies","3801","Philosophy","380102","Logic",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",10,"carnegie-mellon-university","logic"
"38","Philosophy and Religious Studies","3801","Philosophy","380101","Philosophy",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","philosophy-6"
"52","Business","5206","Managerial Economics","520601","Business & Managerial Economics",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","business-managerial-economics"
"30","Interdisciplinary Studies","3017","Behavioral Sciences","301701","Behavioral Sciences",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","behavioral-sciences-6"
"30","Interdisciplinary Studies","3015","Science, Technology, & Society","301501","Science, Technology, & Society",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","science-technology-society-6"
"27","Math & Statistics","2705","Statistics","270501","General Statistics",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",35,"carnegie-mellon-university","general-statistics"
"27","Math & Statistics","2703","Applied Mathematics","270305","Financial Mathematics",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","financial-mathematics"
"27","Math & Statistics","2703","Applied Mathematics","270303","Computational Mathematics",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","computational-mathematics"
"52","Business","5207","Entrepreneurial & Small Business Operations","520799","Other Small Business & Entrepreneurial Operations",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","other-small-business-entrepreneurial-operations"
"27","Math & Statistics","2701","Mathematics","270101","General Mathematics",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",8,"carnegie-mellon-university","general-mathematics"
"50","Visual & Performing Arts","5009","Music","500999","Other Music",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","other-music"
"26","Biology","2615","Neurobiology & Neurosciences","261503","Neurobiology & Anatomy",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","neurobiology-anatomy"
"26","Biology","2612","Biotechnology","261201","Biotechnology",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",10,"carnegie-mellon-university","biotechnology-6"
"26","Biology","2611","Biomathematics, Bioinformatics, & Computational Biology","261101","Biometrics",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",11,"carnegie-mellon-university","biometrics"
"52","Business","5208","Financial Management Services","520801","General Finance",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",4,"carnegie-mellon-university","general-finance"
"26","Biology","2601","General Biology","260101","General Biological Sciences",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",4,"carnegie-mellon-university","general-biological-sciences"
"23","English","2399","Other English Language & Literature","239999","Other English Language & Literature",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",15,"carnegie-mellon-university","other-english-language-literature-6"
"23","English","2313","Rhetoric & Composition","231304","Rhetoric & Composition",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",5,"carnegie-mellon-university","rhetoric-composition-6"
"23","English","2313","Rhetoric & Composition","231303","Professional, Technical, Business, & Scientific Writing",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",20,"carnegie-mellon-university","professional-technical-business-scientific-writing"
"23","English","2301","General English Language & Literature","230101","General English Language & Literature",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","general-english-language-literature-6"
