ID PUMA,PUMA,ID Year,Year,ID Workforce Status,Workforce Status,ygcpop RCA,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug PUMA,CIP2,ID CIP2
"79500US2901703","St. Charles County (Northeast) PUMA, MO",2018,"2018","true","true",1.4498775364835086,1429,918.7768472089672,97134.66060181946,51274.378548898065,12,"st.-charles-county-(northeast)-puma-mo","Computer and Information Sciences and Support Services","11"
"79500US2901702","St. Charles County (Northwest) PUMA, MO",2018,"2018","true","true",2.1183497578085158,2295,1158.8715865299455,97044.98300653594,26204.183356405465,23,"st.-charles-county-(northwest)-puma-mo","Computer and Information Sciences and Support Services","11"
"79500US0608502","Sunnyvale & San Jose (North) Cities PUMA, CA",2018,"2018","true","true",8.734440084564161,10653,2376.6949942621895,181774.99371069184,35733.25260818328,108,"sunnyvale-&-san-jose-(north)-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US4804630","Tomball City & The Woodlands (Southwest) PUMA, TX",2018,"2018","true","true",2.4900143480085357,2082,1100.8702789872639,154459.34197886646,63716.697349248825,12,"tomball-city-&-the-woodlands-(southwest)-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US2901701","St. Charles County (South) PUMA, MO",2018,"2018","true","true",1.7472400232550451,1323,882.1944835848303,74605.44368858654,26301.397529548427,13,"st.-charles-county-(south)-puma-mo","Computer and Information Sciences and Support Services","11"
"79500US2901005","Kansas City (South) PUMA, MO",2018,"2018","true","true",0.8478375912109273,838,706.5546419260271,77020.3985680191,30638.266554147744,10,"kansas-city-(south)-puma-mo","Computer and Information Sciences and Support Services","11"
"79500US0608503","San Jose (Northwest) & Santa Clara Cities PUMA, CA",2018,"2018","true","true",6.42887634599207,8064,2104.8168548287754,135106.55319940476,31191.96489509856,62,"san-jose-(northwest)-&-santa-clara-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2901004","Jackson County (South Central) PUMA, MO",2018,"2018","true","true",3.048061475857819,2235,1136.054293457481,93901.1744966443,25040.620242951634,18,"jackson-county-(south-central)-puma-mo","Computer and Information Sciences and Support Services","11"
"79500US2901003","Jackson County (East) PUMA, MO",2018,"2018","true","true",0.3360744222874684,299,423.54810057198523,73749.39799331104,59400.39588631049,7,"jackson-county-(east)-puma-mo","Computer and Information Sciences and Support Services","11"
"79500US0608504","Milpitas & San Jose (Northeast) Cities PUMA, CA",2018,"2018","true","true",5.41907821278414,5489,1749.744645562188,86932.54509018036,23475.128723039703,48,"milpitas-&-san-jose-(northeast)-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US4804631","North of US-290 & North of FM-1960 PUMA, TX",2018,"2018","true","true",0.7999439849454084,674,633.8676663016741,90807.45994065281,61096.74814383034,6,"north-of-us-290-&-north-of-fm-1960-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US2901002","Jackson County (North Central) PUMA, MO",2018,"2018","true","true",0.4921770811543015,411,496.04198311969293,68249.7104622871,44282.25725321328,5,"jackson-county-(north-central)-puma-mo","Computer and Information Sciences and Support Services","11"
"79500US2901001","Kansas City (Central) PUMA, MO",2018,"2018","true","true",0.8232543306066888,946,750.833607608041,86909.80126849894,37266.756217404865,9,"kansas-city-(central)-puma-mo","Computer and Information Sciences and Support Services","11"
"79500US0608505","San Jose City (East Central) & Alum Rock PUMA, CA",2018,"2018","true","true",1.6554092267323872,1216,846.3158674970691,95721.921875,47327.241611091544,18,"san-jose-city-(east-central)-&-alum-rock-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US5311501","Tacoma City (Central) PUMA, WA",2018,"2018","true","true",0.4170392849272008,396,487.1596265541661,59355.207070707074,29233.076046261853,6,"tacoma-city-(central)-puma-wa","Computer and Information Sciences and Support Services","11"
"79500US2900903","Platte County PUMA, MO",2018,"2018","true","true",1.4178386276941974,1151,824.763356258085,118641.4900086881,74543.12643018391,10,"platte-county-puma-mo","Computer and Information Sciences and Support Services","11"
"79500US2900902","Kansas City (North Central), Gladstone City & North Kansas City PUMA, MO",2018,"2018","true","true",1.0986615951195196,957,753.7359710433524,74018.9644723093,41716.915131387184,10,"kansas-city-(north-central)-gladstone-city-&-north-kansas-city-puma-mo","Computer and Information Sciences and Support Services","11"
"79500US0608506","Gilroy, Morgan Hill & San Jose (South) Cities PUMA, CA",2018,"2018","true","true",1.717903808945136,1433,918.3271159484395,109660.50383810188,31989.533900035003,14,"gilroy-morgan-hill-&-san-jose-(south)-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US4804632","Katy City (Northeast) PUMA, TX",2018,"2018","true","true",1.8940050760852867,2332,1170.0337393441798,99654.07761578045,23911.89028396432,17,"katy-city-(northeast)-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US2900901","Clay County (Northeast) PUMA, MO",2018,"2018","true","true",0.7541265505653457,567,581.5656056159961,108245.92945326278,38220.55030085262,5,"clay-county-(northeast)-puma-mo","Computer and Information Sciences and Support Services","11"
"79500US2900600","Boone County PUMA, MO",2018,"2018","true","true",0.8263917734448144,1064,796.2683552661159,69131.49154135339,23245.47267361439,9,"boone-county-puma-mo","Computer and Information Sciences and Support Services","11"
"79500US0608507","Cupertino, Saratoga Cities & Los Gatos Town PUMA, CA",2018,"2018","true","true",7.459297584100331,6591,1888.0190773171937,198805.80078895463,41524.0219188094,65,"cupertino-saratoga-cities-&-los-gatos-town-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US5311402","Thurston County (Outer) PUMA, WA",2018,"2018","true","true",0.9238088821469311,650,621.9426892080411,88670.92307692308,39068.6458066069,5,"thurston-county-(outer)-puma-wa","Computer and Information Sciences and Support Services","11"
"79500US4804633","South of US-290 & West of TX-6 PUMA, TX",2018,"2018","true","true",1.3257842227880965,868,716.6914422897379,68172.79377880185,29139.319908467085,6,"south-of-us-290-&-west-of-tx-6-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US2900500","Cole, Callaway, Moniteau & Osage Counties PUMA, MO",2018,"2018","true","true",1.078851566269593,1019,777.8762714656302,71174.29244357214,19666.243394556728,9,"cole-callaway-moniteau-&-osage-counties-puma-mo","Computer and Information Sciences and Support Services","11"
"79500US0608508","San Jose (West Central) & Campbell Cities PUMA, CA",2018,"2018","true","true",4.349275522429776,4115,1527.0171646897236,158903.8340218712,39977.57231324672,45,"san-jose-(west-central)-&-campbell-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2801300","Rankin & Simpson Counties PUMA, MS",2018,"2018","true","true",0.43310100633334236,486,539.6267909869442,61215.24074074074,33093.09597921478,5,"rankin-&-simpson-counties-puma-ms","Computer and Information Sciences and Support Services","11"
"79500US4804634","Houston City (West)North of US-90 & West of TX-6 PUMA, TX",2018,"2018","true","true",1.8882646605254902,1618,974.6327512567889,63121.64153275649,33109.346601645695,6,"houston-city-(west)-north-of-us-90-&-west-of-tx-6-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US2800900","Madison & Yazoo Counties PUMA, MS",2018,"2018","true","true",0.759146456785459,503,547.7419494661747,168740.07157057655,154558.06395545846,6,"madison-&-yazoo-counties-puma-ms","Computer and Information Sciences and Support Services","11"
"79500US0608509","San Jose City (Northwest) PUMA, CA",2018,"2018","true","true",2.0528984444663028,2056,1097.380141968789,118880.28356031129,86055.59203215176,22,"san-jose-city-(northwest)-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2800800","South Delta Region PUMA, MS",2018,"2018","true","true",0.6065992711890789,307,428.3727509381904,53872.342019543976,38649.056432893914,6,"south-delta-region-puma-ms","Computer and Information Sciences and Support Services","11"
"79500US2800600","Starkville, Columbus & West Point Cities PUMA, MS",2018,"2018","true","true",0.8419828431364338,820,698.953670753856,40287.77926829268,30144.997801994057,7,"starkville-columbus-&-west-point-cities-puma-ms","Computer and Information Sciences and Support Services","11"
"79500US0608510","San Jose City (Central) PUMA, CA",2018,"2018","true","true",1.937419924458111,2055,1098.0108740451556,158580.98637469587,73904.1397951352,22,"san-jose-city-(central)-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2800100","DeSoto CountySouthaven City PUMA, MS",2018,"2018","true","true",0.8516508827867572,1027,782.1632826639898,87289.1100292113,48606.59976335945,11,"desoto-county-southaven-city-puma-ms","Computer and Information Sciences and Support Services","11"
"79500US4804635","South of I-10 & West of TX-6 PUMA, TX",2018,"2018","true","true",0.8787184376267417,707,648.8435141110446,73950.34936350778,41445.02928699035,6,"south-of-i-10-&-west-of-tx-6-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US2702600","Winona City PUMA, MN",2018,"2018","true","true",0.2305280632656612,178,327.0348967662773,95083.1404494382,38044.06440780684,6,"winona-city-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US0608511","San Jose City (South Central/Branham) & Cambrian Park PUMA, CA",2018,"2018","true","true",3.948081264937565,2900,1285.6738497540966,148803.68655172412,47926.13450196448,30,"san-jose-city-(south-central-branham)-&-cambrian-park-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2702500","Rochester City PUMA, MN",2018,"2018","true","true",3.292785316429361,3593,1437.8827481287599,116775.9963818536,32709.750433661167,22,"rochester-city-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US2702400","Mower, Steele, Freeborn & Dodge Counties PUMA, MN",2018,"2018","true","true",0.5365851549765643,456,522.3314335928573,115295.32894736843,24059.20805768708,6,"mower-steele-freeborn-&-dodge-counties-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US2702300","Rice, Goodhue & Le Sueur Counties PUMA, MN",2018,"2018","true","true",0.4381541554549293,409,495.01894014214656,80414.88508557457,31964.346721954815,5,"rice-goodhue-&-le-sueur-counties-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US0608512","San Jose City (Southwest/Almaden Valley) PUMA, CA",2018,"2018","true","true",5.465508314855309,4223,1534.2228938902404,153932.4489699266,42310.976179133344,47,"san-jose-city-(southwest-almaden-valley)-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2702000","Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties PUMA, MN",2018,"2018","true","true",0.633655400877844,404,491.3169004320751,127503.27722772278,103276.29590359738,10,"brown-lyon-redwood-chippewa-yellow-medicine-lac-qui-parle-&-lincoln-counties-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US2701700","Carver & Scott (West) Counties PUMA, MN",2018,"2018","true","true",1.178992771378545,984,763.8651604581563,135448.18292682926,21608.89598422443,5,"carver-&-scott-(west)-counties-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US0608513","San Jose City (Southeast/Evergreen) PUMA, CA",2018,"2018","true","true",4.445648591827222,3222,1350.2522302375203,140057.67256362506,46099.89386196211,35,"san-jose-city-(southeast-evergreen)-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US4804636","East of TX-6 & West of Beltway TX-8 PUMA, TX (79500US4804636)",2018,"2018","true","true",1.854262969137377,1287,869.4516067484333,95409.8073038073,34561.85787186055,11,"hcw-east-of-tx-6-&-west-of-beltway-tx-8-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US2701503","Burnsville & Apple Valley Cities PUMA, MN",2018,"2018","true","true",1.496672385845724,1310,879.400486847901,96145.92213740457,36636.31252915636,8,"burnsville-&-apple-valley-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US2701502","Lakeville, Hastings, Rosemount & Farmington Cities PUMA, MN",2018,"2018","true","true",1.42273211740271,1586,968.1181388496847,128197.6551071879,22997.175909351055,8,"lakeville-hastings-rosemount-&-farmington-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US0608514","San Jose City (East Central/East Valley) PUMA, CA",2018,"2018","true","true",1.0808593865870257,795,687.0698632477012,139558.8968553459,142077.48078675708,10,"san-jose-city-(east-central-east-valley)-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US5311104","Battle Ground City & Orchards PUMA, WA",2018,"2018","true","true",0.8149737528666544,608,601.9701784796589,115538.04934210527,33309.68068012051,7,"battle-ground-city-&-orchards-puma-wa","Computer and Information Sciences and Support Services","11"
"79500US2701501","Eagan, Inver Grove Heights & South St. Paul Cities PUMA, MN",2018,"2018","true","true",2.2159353355135596,2518,1213.0283427061079,77008.24583002382,17199.512936183335,15,"eagan-inver-grove-heights-&-south-st.-paul-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US0608701","Watsonville & Scotts Valley Cities PUMA, CA",2018,"2018","true","true",0.9129064789177557,850,711.2727676365054,155974.03176470587,47553.370071354024,8,"watsonville-&-scotts-valley-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2701410","Bloomington & Richfield Cities PUMA, MN",2018,"2018","true","true",1.66422105292147,1563,959.4408600180539,82040.11836212412,22152.60916744412,9,"bloomington-&-richfield-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US2701409","Eden Prairie & Minnetonka Cities PUMA, MN",2018,"2018","true","true",2.0755278446461882,1858,1043.0346246780023,86578.35414424112,22770.476269111175,10,"eden-prairie-&-minnetonka-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US4804637","Westpark Tollway, West of Beltway TX-8 PUMA, TX",2018,"2018","true","true",1.0108151921068342,784,682.6340518743825,56622.82015306123,35063.179587195234,9,"westpark-tollway-west-of-beltway-tx-8-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US0608702","Santa Cruz City PUMA, CA",2018,"2018","true","true",0.7955854147650732,629,612.3604813548212,186627.2877583466,198545.87509110634,6,"santa-cruz-city-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US0608900","Redding City PUMA, CA",2018,"2018","true","true",0.49402308137022605,438,512.0696305807627,51843.73744292237,37532.02168696858,5,"redding-city-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2701408","Edina, St. Louis Park & Hopkins Cities PUMA, MN",2018,"2018","true","true",1.9646622100106,1801,1027.7177220028343,96992.36313159356,14479.676260210925,9,"edina-st.-louis-park-&-hopkins-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US2701407","Minneapolis City (Southwest) PUMA, MN",2018,"2018","true","true",0.9361803623399296,1079,801.2479379359312,119205.5579240037,32793.036921815015,6,"minneapolis-city-(southwest)-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US2701406","Minneapolis City (Southeast) PUMA, MN",2018,"2018","true","true",1.220437695082949,1180,836.2460933156019,42880.83305084746,29255.954845177737,7,"minneapolis-city-(southeast)-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US0609501","Vallejo & Benicia Cities PUMA, CA",2018,"2018","true","true",0.9800178631475366,980,763.3722314904056,78722.80714285714,41932.063577780034,9,"vallejo-&-benicia-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2701405","Minneapolis (North) & St. Anthony Cities PUMA, MN",2018,"2018","true","true",0.5915493056248283,701,647.3766802578772,81424.96005706134,21938.231523411952,5,"minneapolis-(north)-&-st.-anthony-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US0609502","Fairfield & Suisun City Cities PUMA, CA",2018,"2018","true","true",0.7289616659974455,739,664.0571464895937,104262.07713125845,27028.2469813563,5,"fairfield-&-suisun-city-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US5311103","Vancouver (East), Camas & Washougal Cities PUMA, WA",2018,"2018","true","true",1.0544040570069264,793,686.3319940790346,131682.80958385876,61920.90781669631,8,"vancouver-(east)-camas-&-washougal-cities-puma-wa","Computer and Information Sciences and Support Services","11"
"79500US2701404","Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities PUMA, MN",2018,"2018","true","true",1.524926535030732,1170,830.9170555593582,73852.17350427351,18778.983535512347,7,"brooklyn-center-golden-valley-new-hope-&-robbinsdale-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US0609701","Windsor Town, Healdsburg & Sonoma Cities PUMA, CA",2018,"2018","true","true",0.2195298668489497,235,375.7950262116242,79478.54042553192,152707.85379297828,5,"windsor-town-healdsburg-&-sonoma-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2701403","Brooklyn Park, Maple Grove (East) & Osseo Cities PUMA, MN",2018,"2018","true","true",1.1818474116026008,1039,784.9070808879163,77556.0375360924,19561.57791528241,5,"brooklyn-park-maple-grove-(east)-&-osseo-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US4804702","League City & Friendswood City PUMA, TX",2018,"2018","true","true",0.9897510402978084,1049,789.7352976726671,127891.37559580553,55371.070829900746,9,"league-city-&-friendswood-city-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US2701303","St. Paul City (East) PUMA, MN",2018,"2018","true","true",1.4621234881979153,1354,894.2642721401987,62927.24076809453,26494.34946502662,7,"st.-paul-city-(east)-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US2701302","Maplewood, Roseville & North St. Paul Cities PUMA, MN",2018,"2018","true","true",1.3565671240500594,943,746.8517281400926,55995.26723223754,41717.333608287954,5,"maplewood-roseville-&-north-st.-paul-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US2701202","Woodbury & Cottage Grove Cities PUMA, MN",2018,"2018","true","true",1.9660136405064144,1884,1051.122381161644,140389.75743099788,22390.826432771813,8,"woodbury-&-cottage-grove-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US0609703","Santa Rosa City PUMA, CA",2018,"2018","true","true",0.25851582515912475,319,437.7190383652998,195299.06269592477,267653.1769241342,5,"santa-rosa-city-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2701201","Oakdale, Forest Lake, Stillwater & Hugo Cities PUMA, MN",2018,"2018","true","true",0.991236091510057,885,725.372250077424,95086.8824858757,30451.102851412194,8,"oakdale-forest-lake-stillwater-&-hugo-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US2701103","Blaine, Lino Lakes & Ham Lake Cities PUMA, MN",2018,"2018","true","true",0.7144127406887211,658,626.6717809396761,73247.83738601823,28320.461520596724,5,"blaine-lino-lakes-&-ham-lake-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US2701102","Coon Rapids, Fridley & Columbia Heights Cities PUMA, MN",2018,"2018","true","true",0.9360882640710624,759,672.0125281054922,87654.91567852437,31495.81124767092,5,"coon-rapids-fridley-&-columbia-heights-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US0611101","Simi Valley City PUMA, CA",2018,"2018","true","true",1.351365266009866,1008,772.190875766303,102989.1507936508,31538.219129183184,12,"simi-valley-city-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US5311102","Salmon Creek & Hazel Dell PUMA, WA",2018,"2018","true","true",0.8938738711822578,699,645.0939291160465,130217.02575107296,75232.095117644,6,"salmon-creek-&-hazel-dell-puma-wa","Computer and Information Sciences and Support Services","11"
"79500US2701101","Andover, Ramsey, Anoka & East Bethel Cities PUMA, MN",2018,"2018","true","true",0.9709409721981346,854,712.655721932273,115545.25292740046,15161.84393607927,6,"andover-ramsey-anoka-&-east-bethel-cities-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US2700900","St. Cloud City PUMA, MN",2018,"2018","true","true",0.3970665784092605,444,515.9115622293289,94756.51576576577,56861.140837575804,5,"st.-cloud-city-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US0611102","Thousand Oaks City PUMA, CA",2018,"2018","true","true",1.4335886200975745,1299,876.0889751628752,178500.8298691301,35234.7314293195,9,"thousand-oaks-city-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US0611103","Oxnard & Port Hueneme Cities PUMA, CA",2018,"2018","true","true",0.9653402433855156,1310,882.6803702727484,113367.87328244274,103985.93857681105,6,"oxnard-&-port-hueneme-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2700100","Clay, Polk, Roseau, Pennington, Marshall, Norman, Kittson & Red Lake Counties PUMA, MN",2018,"2018","true","true",0.40305421927345675,407,493.9272318138082,36999.19901719902,45810.31420483064,5,"clay-polk-roseau-pennington-marshall-norman-kittson-&-red-lake-counties-puma-mn","Computer and Information Sciences and Support Services","11"
"79500US2603206","Downriver Area (South) PUMA, MI",2018,"2018","true","true",1.4538056794892662,1212,846.1225085856146,68971.67904290429,15305.186383538792,11,"downriver-area-(south)-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US2603204","Westland, Garden City, Inkster & Wayne Cities PUMA, MI",2018,"2018","true","true",0.693389376179313,626,611.3330289230537,36214.980830670924,17257.942537614443,5,"westland-garden-city-inkster-&-wayne-cities-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US0611104","San Buenaventura (Ventura) City PUMA, CA",2018,"2018","true","true",0.8464718318027047,678,635.5397592787058,94718.89085545723,58208.37194404715,5,"san-buenaventura-(ventura)-city-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2603203","Dearborn & Dearborn Heights Cities PUMA, MI",2018,"2018","true","true",1.7435179772137444,1379,900.6954245968861,76544.73168963016,27268.87400724178,7,"dearborn-&-dearborn-heights-cities-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US4804901","Missouri City PUMA, TX",2018,"2018","true","true",1.454990804376983,1078,797.9720894493729,89184.02040816327,55690.10806844441,6,"missouri-city-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US2603202","Livonia City & Redford Charter Township PUMA, MI",2018,"2018","true","true",1.3938533298134557,1370,899.9640091439034,87359.13430656934,17840.62497837668,12,"livonia-city-&-redford-charter-township-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US0611106","Camarillo & Moorpark Cities PUMA, CA",2018,"2018","true","true",1.2890636171240364,1087,802.230155641841,126547.64857405704,51203.87544237807,10,"camarillo-&-moorpark-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US2603201","Wayne County (Northwest) PUMA, MI",2018,"2018","true","true",1.617591716023193,2148,1125.1192748580004,68671.51769087523,25435.642271506553,17,"wayne-county-(northwest)-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US2603006","Warren & Center Line Cities PUMA, MI",2018,"2018","true","true",0.75831629088917,721,655.7860173943801,68639.07766990291,46663.20182016332,6,"warren-&-center-line-cities-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US2603005","St. Clair Shores, Roseville & Eastpointe Area PUMA, MI",2018,"2018","true","true",0.8339150564860763,744,665.813115974509,51373.82258064516,28068.824115240935,6,"st.-clair-shores-roseville-&-eastpointe-area-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US0611300","Davis, Woodland & West Sacramento Cities PUMA, CA",2018,"2018","true","true",0.4958320740384596,616,607.26307216031,94990.01461038961,35254.81221397325,7,"davis-woodland-&-west-sacramento-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US0800100","Eastern Plains Region PUMA, CO",2018,"2018","true","true",0.2566718912853688,164,313.85391777471494,139424.38414634147,165716.73441887926,5,"eastern-plains-region-puma-co","Computer and Information Sciences and Support Services","11"
"79500US4804902","Sugar Land & Stafford Cities PUMA, TX",2018,"2018","true","true",1.8032700737205698,1739,1011.0261900949288,115432.12133410005,60710.45563694494,15,"sugar-land-&-stafford-cities-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US2603003","Sterling Heights City PUMA, MI",2018,"2018","true","true",0.6670263287726899,592,594.6085521302231,82740.24831081081,20112.310567464494,5,"sterling-heights-city-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US0800102","Loveland City PUMA, CO",2018,"2018","true","true",0.7825576161195597,695,643.7446501891338,71784.11942446043,25107.050781228983,7,"loveland-city-puma-co","Computer and Information Sciences and Support Services","11"
"79500US2603002","Macomb County (Central) PUMA, MI",2018,"2018","true","true",0.8830151673041656,1062,795.205744658955,96934.68738229755,27817.150435888456,9,"macomb-county-(central)-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US2602908","Oakland County (Southeast) PUMA, MI",2018,"2018","true","true",0.9731142520581759,1455,930.1987439221632,57953.32783505155,15774.255809322578,11,"oakland-county-(southeast)-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US0800103","Fort Collins City PUMA, CO",2018,"2018","true","true",1.4347375302769556,2197,1139.344767446326,54151.672735548476,24424.108720684857,19,"fort-collins-city-puma-co","Computer and Information Sciences and Support Services","11"
"79500US4804903","Rosenberg City, Pecan Grove & New Territory PUMA, TX",2018,"2018","true","true",1.0111342016690876,712,650.5324218027387,77028.10112359551,38414.218946396955,6,"rosenberg-city-pecan-grove-&-new-territory-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US5310800","Grant & Kittitas Counties PUMA, WA",2018,"2018","true","true",0.4851513625578944,427,505.6297510275251,111239,85308.88036354569,5,"grant-&-kittitas-counties-puma-wa","Computer and Information Sciences and Support Services","11"
"79500US2602907","Farmington & Southfield Area PUMA, MI",2018,"2018","true","true",1.7280386412340265,1966,1075.560927424264,73315.55391658189,21457.953622731246,22,"farmington-&-southfield-area-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US0800400","Eagle, Summit, Grand & Jackson Counties PUMA, CO",2018,"2018","true","true",0.4886113658685303,440,513.2566687307519,115384.83863636364,55807.41567863958,5,"eagle-summit-grand-&-jackson-counties-puma-co","Computer and Information Sciences and Support Services","11"
"79500US0800700","Pueblo City & Pueblo West PUMA, CO",2018,"2018","true","true",0.3567204603467667,313,433.28859694829146,137721.64217252395,239609.11191508386,6,"pueblo-city-&-pueblo-west-puma-co","Computer and Information Sciences and Support Services","11"
"79500US5310600","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties PUMA, WA",2018,"2018","true","true",0.4116172965149171,242,380.8445021182256,86243.01652892563,61049.06852574549,5,"whitman-asotin-adams-lincoln-columbia-&-garfield-counties-puma-wa","Computer and Information Sciences and Support Services","11"
"79500US2602906","Birmingham & Bloomfield Area PUMA, MI",2018,"2018","true","true",1.93438612580603,1887,1052.1944375662765,113407.27344992051,45825.04937253838,15,"birmingham-&-bloomfield-area-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US2602905","Oakland County (Southwest) PUMA, MI",2018,"2018","true","true",2.5172262221867436,2435,1190.3124121483293,91725.84271047228,29490.219704075025,18,"oakland-county-(southwest)-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US0800801","Jefferson (West), Boulder (West), Clear Creek & Gilpin Counties PUMA, CO",2018,"2018","true","true",0.5192359437137357,384,479.38189618257616,246245.89322916666,267956.0898336612,5,"jefferson-(west)-boulder-(west)-clear-creek-&-gilpin-counties-puma-co","Computer and Information Sciences and Support Services","11"
"79500US2602904","Oakland County (Central) PUMA, MI",2018,"2018","true","true",0.5699011775373353,586,591.9869420796987,57758.631399317404,26999.639006485384,7,"oakland-county-(central)-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US2602903","Troy & Rochester Area PUMA, MI",2018,"2018","true","true",2.0118977523351314,2230,1143.2050885364074,101571.78789237668,23710.270348912083,21,"troy-&-rochester-area-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US4804904","Mission Bend (Southwest), Cinco Ranch & Four Corners PUMA, TX",2018,"2018","true","true",0.5984196112533996,745,667.3527555558765,72699.02684563758,30876.886180537054,7,"mission-bend-(southwest)-cinco-ranch-&-four-corners-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US0800802","Longmont City & Erie Town PUMA, CO",2018,"2018","true","true",1.6207771458287183,2103,1113.2464448281733,127334.20304327151,43267.040135109484,24,"longmont-city-&-erie-town-puma-co","Computer and Information Sciences and Support Services","11"
"79500US2602902","Oakland County (Northeast) PUMA, MI",2018,"2018","true","true",2.229435220963405,2097,1106.8802638272603,92147.8602765856,33859.748583151464,15,"oakland-county-(northeast)-puma-mi","Computer and Information Sciences and Support Services","11"
"79500US2602901","Oakland County (West) PUMA, MI",2018,"2018","true","true",1.601345364783969,1404,909.7345293199268,77001.79344729344,33886.010395307174,10,"oakland-county-(west)-puma-mi","Computer and Information Sciences and Support Services","11"
