ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
"240101","Liberal Arts & Sciences",2014,"2014","211440","Carnegie Mellon University",2,"Women",21,"carnegie-mellon-university","liberal-arts-sciences-6"
"110102","Artificial Intelligence",2017,"2017","211440","Carnegie Mellon University",2,"Women",21,"carnegie-mellon-university","artificial-intelligence"
"140903","Computer Software Engineering",2015,"2015","211440","Carnegie Mellon University",2,"Women",21,"carnegie-mellon-university","computer-software-engineering"
"500401","General Design & Visual Communications",2015,"2015","211440","Carnegie Mellon University",2,"Women",21,"carnegie-mellon-university","general-design-visual-communications"
"049999","Other Architecture & Related Services",2014,"2014","211440","Carnegie Mellon University",2,"Women",21,"carnegie-mellon-university","other-architecture-related-services"
"440401","Public Administration",2012,"2012","211440","Carnegie Mellon University",2,"Women",21,"carnegie-mellon-university","public-administration-6"
"510701","Health Care Administration & Management",2017,"2017","211440","Carnegie Mellon University",2,"Women",20,"carnegie-mellon-university","health-care-administration-management"
"140101","General Engineering",2015,"2015","211440","Carnegie Mellon University",2,"Women",20,"carnegie-mellon-university","general-engineering-6"
"111003","Computer & Information Systems Security",2016,"2016","211440","Carnegie Mellon University",2,"Women",20,"carnegie-mellon-university","computer-information-systems-security"
"231302","Creative Writing",2013,"2013","211440","Carnegie Mellon University",2,"Women",20,"carnegie-mellon-university","creative-writing"
"040201","Architecture",2015,"2015","211440","Carnegie Mellon University",2,"Women",20,"carnegie-mellon-university","architecture-6"
"510701","Health Care Administration & Management",2012,"2012","211440","Carnegie Mellon University",2,"Women",19,"carnegie-mellon-university","health-care-administration-management"
"500701","General Art Studies",2016,"2016","211440","Carnegie Mellon University",2,"Women",19,"carnegie-mellon-university","general-art-studies"
"240101","Liberal Arts & Sciences",2012,"2012","211440","Carnegie Mellon University",2,"Women",19,"carnegie-mellon-university","liberal-arts-sciences-6"
"501001","General Arts, Entertainment, & Media Management",2016,"2016","211440","Carnegie Mellon University",2,"Women",19,"carnegie-mellon-university","general-arts-entertainment-media-management"
"240101","Liberal Arts & Sciences",2017,"2017","211440","Carnegie Mellon University",2,"Women",19,"carnegie-mellon-university","liberal-arts-sciences-6"
"111003","Computer & Information Systems Security",2013,"2013","211440","Carnegie Mellon University",2,"Women",19,"carnegie-mellon-university","computer-information-systems-security"
"261501","Neuroscience",2017,"2017","211440","Carnegie Mellon University",2,"Women",19,"carnegie-mellon-university","neuroscience"
"440401","Public Administration",2017,"2017","211440","Carnegie Mellon University",2,"Women",19,"carnegie-mellon-university","public-administration-6"
"400501","General Chemistry",2015,"2015","211440","Carnegie Mellon University",2,"Women",19,"carnegie-mellon-university","general-chemistry"
"400501","General Chemistry",2012,"2012","211440","Carnegie Mellon University",2,"Women",19,"carnegie-mellon-university","general-chemistry"
"140903","Computer Software Engineering",2013,"2013","211440","Carnegie Mellon University",2,"Women",18,"carnegie-mellon-university","computer-software-engineering"
"110401","Information Science",2012,"2012","211440","Carnegie Mellon University",2,"Women",18,"carnegie-mellon-university","information-science"
"501004","Theatre Arts Management",2016,"2016","211440","Carnegie Mellon University",2,"Women",18,"carnegie-mellon-university","theatre-arts-management"
