ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,CIP2,ID CIP2
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","399032","Recreation workers",2018,"2018","true","true",761,677.2764608895825,22271.49408672799,29318.081725515443,6,"recreation-workers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","399031","Exercise trainers and group fitness instructors",2018,"2018","true","true",1915,1074.3761685255974,27360.391122715406,17343.894257629756,18,"exercise-trainers-and-group-fitness-instructors","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172051","Civil engineers",2018,"2018","true","true",4876,1714.3501310934573,103354.76066447908,18773.622627458786,53,"civil-engineers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","399011","Childcare workers",2018,"2018","true","true",1135,827.124796684992,22189.057268722467,12736.74685853738,12,"childcare-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172061","Computer hardware engineers",2018,"2018","true","true",8037,2200.9494565507557,119511.71643648128,20338.77236129855,77,"computer-hardware-engineers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","397010","Tour & travel guides",2018,"2018","true","true",441,515.5768548230224,25012.700680272108,31963.36216528481,7,"tour-travel-guides","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","396010","Baggage porters, bellhops, & concierges",2018,"2018","true","true",727,661.9739633169233,27491.579092159558,7389.828631593361,5,"baggage-porters-bellhops-concierges","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172070","Electrical & electronics engineers",2018,"2018","true","true",5894,1884.8259985858022,97675.27078384798,14783.454428409026,55,"electrical-electronics-engineers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","395092","Manicurists and pedicurists",2018,"2018","true","true",1532,960.952489367854,16972.351174934727,8279.924042150089,9,"manicurists-and-pedicurists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172110","Industrial engineers, including health & safety",2018,"2018","true","true",5595,1836.3974355072978,120445.73529937444,26387.2976292451,52,"industrial-engineers-including-health-safety","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","3930XX","Other entertainment attendants and related workers",2018,"2018","true","true",808,697.8776106141568,14864.441831683169,8377.289674914038,7,"other-entertainment-attendants-and-related-workers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","393010","Gaming services workers",2018,"2018","true","true",1251,868.3635721215365,31385.762589928057,14224.21748326725,7,"gaming-services-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172131","Materials engineers",2018,"2018","true","true",1027,786.7893792195061,73231.03213242453,20791.551164530352,12,"materials-engineers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","392021","Nonfarm animal caretakers",2018,"2018","true","true",1381,912.3670494038126,22187.55901520637,10260.498712389712,8,"nonfarm-animal-caretakers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","391000","Supervisors of personal care and service workers",2018,"2018","true","true",334,448.69115346960723,94924.7634730539,38548.715457009195,5,"supervisors-of-personal-care-and-service-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172141","Mechanical engineers",2018,"2018","true","true",2993,1343.1476912757782,103442.51854326762,47892.71390087806,34,"mechanical-engineers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","373011","Landscaping and groundskeeping workers",2018,"2018","true","true",1423,926.1368014066653,34913.11735769501,16758.566102529676,11,"landscaping-and-groundskeeping-workers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","37201X","Janitors & building cleaners",2018,"2018","true","true",5266,1781.5890608883096,24557.0795670338,5783.519967450847,42,"janitors-building-cleaners","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","1721YY","Miscellaneous engineers, including nuclear engineers",2018,"2018","true","true",22024,3643.265886303021,122135.50090810025,15486.093714313098,225,"miscellaneous-engineers-including-nuclear-engineers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","372012","Maids & housekeeping cleaners",2018,"2018","true","true",1358,904.7376659793359,17396.994845360823,5628.380198401937,8,"maids-housekeeping-cleaners","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","173011","Architectural and civil drafters",2018,"2018","true","true",736,666.0588402257246,76824.69157608696,48709.07363533205,7,"architectural-and-civil-drafters","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","17301X","Other drafters",2018,"2018","true","true",1029,787.5551058889496,41078.08066083576,14555.07293112095,6,"other-drafters","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","371011","Firstline supervisors of housekeeping & janitorial workers",2018,"2018","true","true",445,517.9097867542628,46648,34136.622674469036,6,"firstline-supervisors-of-housekeeping-janitorial-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","173023","Electrical and electronic engineering technologists and technicians",2018,"2018","true","true",694,646.7753890643911,60535.90489913545,21202.97829144199,8,"electrical-and-electronic-engineering-technologists-and-technicians","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","17302X","Other engineering technologists and technicians, except drafters",2018,"2018","true","true",4854,1710.478400768016,63326.494643592916,11734.089139343261,33,"other-engineering-technologists-and-technicians-except-drafters","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","359021","Dishwashers",2018,"2018","true","true",853,717.047680521083,6967.446658851114,5633.540235149926,8,"dishwashers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","191020","Biological scientists",2018,"2018","true","true",1013,781.4082821646707,107308.27443237907,94514.62925126392,12,"biological-scientists","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353041","Food servers, nonrestaurant",2018,"2018","true","true",1151,832.9343040886451,32558.438748913988,14131.423979411888,8,"food-servers-nonrestaurant","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353031","Waiters & waitresses",2018,"2018","true","true",5017,1738.9597191423263,20434.694040263104,7440.195829583039,39,"waiters-waitresses","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","1910XX","Medical scientists, & life scientists, all other",2018,"2018","true","true",2061,1114.5787559190333,96860.62736535662,37038.94077667865,21,"medical-scientists-life-scientists-all-other","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353023","Fast food and counter workers",2018,"2018","true","true",1275,876.653556782688,13533.228235294118,6467.415234542988,11,"fast-food-and-counter-workers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353011","Bartenders",2018,"2018","true","true",1735,1022.638121697671,22632.996541786742,8608.048201145142,17,"bartenders","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","192030","Chemists & materials scientists",2018,"2018","true","true",1081,807.209074545342,80973.6308973173,36092.95196552336,8,"chemists-materials-scientists","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","352021","Food preparation workers",2018,"2018","true","true",1244,865.9307098839438,9203.498392282958,4905.506057759712,12,"food-preparation-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","19204X","Geoscientists and hydrologists, except geographers",2018,"2018","true","true",336,450.03253208729825,170908.8630952381,61898.76700460375,5,"geoscientists-and-hydrologists-except-geographers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","352010","Cooks",2018,"2018","true","true",3127,1372.884992078105,23904.13271506236,10141.113972254976,23,"cooks","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","351012","Firstline supervisors of food preparation & serving workers",2018,"2018","true","true",1829,1049.9749910007226,36726.566976489885,12507.79161611335,16,"firstline-supervisors-of-food-preparation-serving-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","192099","Other Physical Scientists",2018,"2018","true","true",6955,2047.4496188033743,119475.52163910856,33104.009396453795,67,"other-physical-scientists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","193011","Economists",2018,"2018","true","true",408,495.9115777199209,176394.5931372549,217293.2938978441,5,"economists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","19303X","Other psychologists",2018,"2018","true","true",731,663.7925676531983,72097.58139534884,57918.1418618165,7,"other-psychologists","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","351011","Chefs & head cooks",2018,"2018","true","true",2129,1132.8163201103346,40289.75951150775,12096.188077883126,16,"chefs-head-cooks","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339030","Security guards & gaming surveillance officers",2018,"2018","true","true",4141,1579.8700252038516,61975.605167833855,17619.69326607107,49,"security-guards-gaming-surveillance-officers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339021","Private detectives & investigators",2018,"2018","true","true",1196,849.0604496813625,98619.40133779265,36213.54833267092,13,"private-detectives-investigators","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","1940YY","Miscellaneous life, physical, & social science technicians, including social science research assistants",2018,"2018","true","true",1425,926.7874006980734,49137.90736842105,22987.482284899248,15,"miscellaneous-life-physical-social-science-technicians-including-social-science-research-assistants","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","333050","Police officers",2018,"2018","true","true",6530,1983.9095351126277,85537.85972434915,14293.929686549001,65,"police-officers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","333021","Detectives & criminal investigators",2018,"2018","true","true",1659,999.9897352862336,101787.24050632911,25831.857565350932,15,"detectives-criminal-investigators","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","211012","Educational, guidance, and career counselors and advisors",2018,"2018","true","true",2986,1341.5761327025205,47241.84058941728,9442.755427851458,27,"educational-guidance-and-career-counselors-and-advisors","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","211019","Counselors, all other",2018,"2018","true","true",943,753.9268934344758,40290.96500530223,20842.95134582238,12,"counselors-all-other","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","333012","Correctional officers and jailers",2018,"2018","true","true",1173,840.8568393652073,57769.763000852516,16851.035504575473,10,"correctional-officers-and-jailers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","211029","Social workers, all other",2018,"2018","true","true",2566,1243.653389111051,46791.18433359314,9724.534316240186,28,"social-workers-all-other","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","332011","Firefighters",2018,"2018","true","true",1179,843.0046084241528,74780.13655640373,16518.04799792466,10,"firefighters","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","331090","Miscellaneous first-line supervisors, protective service workers",2018,"2018","true","true",1358,904.7376659793359,125324.8703976436,42689.93841568765,10,"miscellaneous-first-line-supervisors-protective-service-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","211093","Social & human service assistants",2018,"2018","true","true",1240,864.5374289781256,65092.301612903226,65481.14511602513,13,"social-human-service-assistants","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","21109X","Miscellaneous community & social service specialists, including health educators & community health workers",2018,"2018","true","true",548,574.7304959183804,58843.189781021894,42456.49371493261,6,"miscellaneous-community-social-service-specialists-including-health-educators-community-health-workers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","331012","Firstline supervisors of police & detectives",2018,"2018","true","true",846,714.0994710882047,99890.64657210401,19247.71524575185,7,"firstline-supervisors-of-police-detectives","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","212011","Clergy",2018,"2018","true","true",2858,1312.5072765053906,49587.44821553534,17908.999655403368,35,"clergy","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319094","Medical transcriptionists",2018,"2018","true","true",575,588.718720230284,35627.53913043478,6411.131192844669,5,"medical-transcriptionists","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319092","Medical assistants",2018,"2018","true","true",563,582.5432016438899,13367.122557726465,10725.308207159991,6,"medical-assistants","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","212021","Directors, religious activities & education",2018,"2018","true","true",607,604.8786037333978,69197.6985172982,44112.822519494504,8,"directors-religious-activities-education","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319091","Dental assistants",2018,"2018","true","true",667,634.0692716069115,32702.527736131935,21664.54999083502,6,"dental-assistants","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","212099","Religious workers, all other",2018,"2018","true","true",392,486.09060001449757,26567.696428571428,17272.25259532352,6,"religious-workers-all-other","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","311131","Nursing assistants",2018,"2018","true","true",1274,876.3097065694283,55290.365777080064,39008.792294260355,12,"nursing-assistants","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","311122","Personal care aides",2018,"2018","true","true",4423,1632.7767370862,30424.17635089306,10650.464616503796,42,"personal-care-aides-311122","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","230000","Legal Occupations","2310XX","Lawyers, & judges, magistrates, & other judicial workers",2018,"2018","true","true",9245,2360.5586120393486,162596.4722552731,35555.26569969704,98,"lawyers-judges-magistrates-other-judicial-workers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","311121","Home health aides",2018,"2018","true","true",1252,868.7105676605261,15211.829872204473,8734.104675798453,8,"home-health-aides","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","299000","Other healthcare practitioners & technical Occupations",2018,"2018","true","true",816,701.3239219979912,70771.5306372549,35163.48731398362,9,"other-healthcare-practitioners-technical-occupations","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","230000","Legal Occupations","232011","Paralegals & legal assistants",2018,"2018","true","true",1454,936.1702807051507,55017.022008253094,16998.468357885456,14,"paralegals-legal-assistants","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292090","Miscellaneous health technologists & technicians",2018,"2018","true","true",1333,896.3712058939522,51725.706676669164,29592.179924163724,6,"miscellaneous-health-technologists-technicians","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","230000","Legal Occupations","232093","Title examiners, abstractors, and searchers",2018,"2018","true","true",1098,813.5314258531987,100982.14936247723,61065.07428776644,10,"title-examiners-abstractors-and-searchers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","230000","Legal Occupations","232099","Legal support workers, all other",2018,"2018","true","true",1800,1041.6178094837037,59529.12944444444,22720.720241835286,11,"legal-support-workers-all-other","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292072","Medical records specialists",2018,"2018","true","true",887,731.1984805527429,73532.34272829763,39953.027263965334,7,"medical-records-specialists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292052","Pharmacy technicians",2018,"2018","true","true",806,697.0133702256798,40780.29900744417,14973.513745847578,8,"pharmacy-technicians","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","251000","Postsecondary teachers",2018,"2018","true","true",25579,3926.2629774455613,75775.13362523945,10919.075698040628,264,"postsecondary-teachers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292035","Magnetic resonance imaging technologists",2018,"2018","true","true",646,624.0078877053596,300527.54179566563,199099.24410065543,7,"magnetic-resonance-imaging-technologists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292034","Radiologic technologists and technicians",2018,"2018","true","true",1081,807.209074545342,209219.05735430156,100059.85713346457,10,"radiologic-technologists-and-technicians","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","252010","Preschool & kindergarten teachers",2018,"2018","true","true",979,768.1829835118675,15591.862104187947,10118.789285072067,12,"preschool-kindergarten-teachers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292032","Diagnostic medical sonographers",2018,"2018","true","true",476,535.6456022763143,233108.0987394958,211363.32635422886,5,"diagnostic-medical-sonographers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292031","Cardiovascular technologists and technicians",2018,"2018","true","true",604,603.3820006392223,164737.28973509933,108393.17714925099,6,"cardiovascular-technologists-and-technicians","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","252020","Elementary & middle school teachers",2018,"2018","true","true",19181,3400.0282114900288,50309.20144935092,4250.370918066963,207,"elementary-middle-school-teachers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292010","Clinical laboratory technologists & technicians",2018,"2018","true","true",1324,893.340098477132,58054.13066465257,13537.270826279355,12,"clinical-laboratory-technologists-technicians","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291292","Dental hygienists",2018,"2018","true","true",393,486.71021699397033,79887.72773536896,23989.2469621342,5,"dental-hygienists-291292","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","252030","Secondary school teachers",2018,"2018","true","true",6114,1919.678918277572,52588.11939810272,8082.271355785097,58,"secondary-school-teachers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291210","Physicians",2018,"2018","true","true",4147,1581.0141360726707,220171.36532433084,60848.41328948265,41,"physicians","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","2911XX","Nurse practitioners & nurse midwives",2018,"2018","true","true",354,461.92968848154703,78042.81355932204,21513.376142601057,6,"nurse-practitioners-nurse-midwives","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291141","Registered nurses",2018,"2018","true","true",9709,2419.0670563950516,69163.12843753218,7891.3191867747,90,"registered-nurses","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","252050","Special education teachers",2018,"2018","true","true",727,661.9739633169233,72868.43053645117,31298.596330801087,8,"special-education-teachers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","29112X","Other therapists, including exercise physiologists",2018,"2018","true","true",715,656.4879230032315,49178.42237762238,37735.27474561593,9,"other-therapists-including-exercise-physiologists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","253041","Tutors",2018,"2018","true","true",2076,1118.6273101395147,15477.887283236994,12167.022814970065,16,"tutors","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","2530XX","Other teachers and instructors",2018,"2018","true","true",5020,1739.4795441761344,78265.2157370518,37750.31482177472,52,"other-teachers-and-instructors","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291127","Speechlanguage pathologists",2018,"2018","true","true",694,646.7753890643911,81536.7939481268,14650.730617718613,7,"speechlanguage-pathologists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291123","Physical therapists",2018,"2018","true","true",1155,834.380360515641,84455.45108225108,46432.59199807811,10,"physical-therapists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","254022","Librarians and media collections specialists",2018,"2018","true","true",1748,1026.4621363165954,48251.70080091533,15689.75798221071,17,"librarians-and-media-collections-specialists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","259040","Teaching assistants",2018,"2018","true","true",7631,2144.639999365231,29120.3066439523,4643.805466832906,66,"teaching-assistants","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291122","Occupational therapists",2018,"2018","true","true",678,639.2763246854443,62661.098820059,15857.84240886087,6,"occupational-therapists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291071","Physician assistants",2018,"2018","true","true",1626,989.9942396124334,131511.950799508,38078.52415558555,12,"physician-assistants","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291051","Pharmacists",2018,"2018","true","true",1833,1051.1224909331872,107720.45280960175,21057.181145536637,17,"pharmacists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","2590XX","Other education, training, & library workers",2018,"2018","true","true",655,628.3396377199589,84317.54351145038,58431.36844866392,6,"other-education-training-library-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291020","Dentists",2018,"2018","true","true",606,604.3801478177209,157073.50495049506,114514.1450461951,10,"dentists","Computer and Information Sciences and Support Services","11"
