ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
"500799","Other Fine Arts & Art Studies",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-fine-arts-art-studies"
"500901","General Music",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","general-music"
"500901","General Music",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","general-music"
"500901","General Music",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","general-music"
"500901","General Music",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","general-music"
"500901","General Music",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","general-music"
"500901","General Music",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","general-music"
"090702","Digital Communication & Multimedia",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","digital-communication-multimedia"
"111099","Other Computer & Information Technology Services Management",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-computer-information-technology-services-management"
"111099","Other Computer & Information Technology Services Management",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-computer-information-technology-services-management"
"143301","Construction Engineering",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","construction-engineering-6"
"111099","Other Computer & Information Technology Services Management",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-computer-information-technology-services-management"
"119999","Other Computer & Information Support Services",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-computer-information-support-services"
"119999","Other Computer & Information Support Services",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-computer-information-support-services"
"090702","Digital Communication & Multimedia",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","digital-communication-multimedia"
"309999","Other Multidisciplinary Studies",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-multidisciplinary-studies"
"309999","Other Multidisciplinary Studies",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-multidisciplinary-studies"
"309999","Other Multidisciplinary Studies",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-multidisciplinary-studies"
"090702","Digital Communication & Multimedia",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","digital-communication-multimedia"
"500905","Musicology & Ethnomusicology",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","musicology-ethnomusicology"
"500905","Musicology & Ethnomusicology",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","musicology-ethnomusicology"
"500905","Musicology & Ethnomusicology",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","musicology-ethnomusicology"
"500905","Musicology & Ethnomusicology",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","musicology-ethnomusicology"
"500905","Musicology & Ethnomusicology",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","musicology-ethnomusicology"
"500905","Musicology & Ethnomusicology",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","musicology-ethnomusicology"
"143501","Industrial Engineering",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","industrial-engineering-6"
"500906","Conducting",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","conducting"
"143501","Industrial Engineering",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","industrial-engineering-6"
"500906","Conducting",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","conducting"
"500906","Conducting",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","conducting"
"500906","Conducting",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","conducting"
"500907","Keyboard Instruments",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","keyboard-instruments"
"500907","Keyboard Instruments",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","keyboard-instruments"
"500907","Keyboard Instruments",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","keyboard-instruments"
"500907","Keyboard Instruments",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","keyboard-instruments"
"500907","Keyboard Instruments",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","keyboard-instruments"
"500907","Keyboard Instruments",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","keyboard-instruments"
"119999","Other Computer & Information Support Services",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-computer-information-support-services"
"119999","Other Computer & Information Support Services",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-computer-information-support-services"
"130202","Multicultural Education",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","multicultural-education"
"130202","Multicultural Education",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","multicultural-education"
"130202","Multicultural Education",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","multicultural-education"
"130202","Multicultural Education",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","multicultural-education"
"500910","Jazz & Jazz Studies",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","jazz-jazz-studies"
"500910","Jazz & Jazz Studies",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","jazz-jazz-studies"
"130202","Multicultural Education",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","multicultural-education"
"500910","Jazz & Jazz Studies",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","jazz-jazz-studies"
"500910","Jazz & Jazz Studies",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","jazz-jazz-studies"
"500910","Jazz & Jazz Studies",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","jazz-jazz-studies"
"240102","General Studies",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","general-studies"
"240102","General Studies",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","general-studies"
"380103","Ethics",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","ethics"
"380103","Ethics",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","ethics"
"240199","Other Liberal Arts & Sciences, General Studies, & Humanities",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-liberal-arts-sciences-general-studies-humanities"
"240199","Other Liberal Arts & Sciences, General Studies, & Humanities",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-liberal-arts-sciences-general-studies-humanities"
"500912","Music Pedagogy",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","music-pedagogy"
"500912","Music Pedagogy",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","music-pedagogy"
"240199","Other Liberal Arts & Sciences, General Studies, & Humanities",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-liberal-arts-sciences-general-studies-humanities"
"240199","Other Liberal Arts & Sciences, General Studies, & Humanities",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-liberal-arts-sciences-general-studies-humanities"
"240199","Other Liberal Arts & Sciences, General Studies, & Humanities",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-liberal-arts-sciences-general-studies-humanities"
"500912","Music Pedagogy",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","music-pedagogy"
"240199","Other Liberal Arts & Sciences, General Studies, & Humanities",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-liberal-arts-sciences-general-studies-humanities"
"400101","Physical Sciences",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","physical-sciences-6"
"400101","Physical Sciences",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","physical-sciences-6"
"400101","Physical Sciences",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","physical-sciences-6"
"400101","Physical Sciences",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","physical-sciences-6"
"130202","Multicultural Education",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","multicultural-education"
"500999","Other Music",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-music"
"500999","Other Music",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-music"
"500999","Other Music",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-music"
"500999","Other Music",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-music"
"500999","Other Music",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-music"
"400101","Physical Sciences",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","physical-sciences-6"
"130499","Other Educational Administration & Supervision",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-educational-administration-supervision"
"030104","Environmental Science",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","environmental-science"
"040301","Urban, Community, & Regional Planning",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","urban-community-regional-planning"
"400202","Astrophysics",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","astrophysics"
"090799","Other Radio, Television, & Digital Communication",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-radio-television-digital-communication"
"501002","Fine & Studio Arts Management",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","fine-studio-arts-management"
"501002","Fine & Studio Arts Management",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","fine-studio-arts-management"
"030103","Environmental Studies",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","environmental-studies"
"260203","Biophysics",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","biophysics"
"030103","Environmental Studies",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","environmental-studies"
"030201","Natural Resource Management & Policy",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","natural-resource-management-policy-6"
"149999","Other Engineering",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-engineering"
"260203","Biophysics",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","biophysics"
"509999","Other Visual & Performing Arts",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-visual-performing-arts-6"
"509999","Other Visual & Performing Arts",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-visual-performing-arts-6"
"509999","Other Visual & Performing Arts",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-visual-performing-arts-6"
"509999","Other Visual & Performing Arts",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-visual-performing-arts-6"
"260203","Biophysics",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","biophysics"
"509999","Other Visual & Performing Arts",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-visual-performing-arts-6"
"510000","General Health Services",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","general-health-services"
"510000","General Health Services",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","general-health-services"
"400507","Polymer Chemistry",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","polymer-chemistry"
"400507","Polymer Chemistry",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","polymer-chemistry"
"400507","Polymer Chemistry",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","polymer-chemistry"
"400507","Polymer Chemistry",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","polymer-chemistry"
"400507","Polymer Chemistry",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","polymer-chemistry"
"400507","Polymer Chemistry",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","polymer-chemistry"
"510799","Other Health & Medical Administrative Services",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-health-medical-administrative-services"
"510799","Other Health & Medical Administrative Services",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-health-medical-administrative-services"
"510799","Other Health & Medical Administrative Services",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-health-medical-administrative-services"
